Year,weight,Location_of_Residence,HH_Income,Head_of_HH_Age,Head_of_HH_Gender,Hispanic_Origin_of_HH,Head_of_HH_Race,Head_of_HH_RaceOrigin,HH_Size,Population_Size,HH_Region,Police_Notified,Agg_of_PropertyCrime,Type_of_Crime,Victim_Services,Location_of_Incident
2016,678.0806907,2,5,2,2,2,1,1,2,1,2,2,3,8,2,1
2016,893.0740066,1,7,2,1,2,1,1,2,3,2,2,3,8,2,1
2016,652.5757664,3,5,3,1,2,1,1,2,1,2,1,3,8,2,1
2016,486.1001682,1,5,4,2,2,1,1,2,1,2,1,3,8,2,1
2016,495.7384181,2,5,5,1,2,1,1,2,0,2,1,3,6,2,1
2016,902.3329097,2,7,2,2,2,3,3,2,1,2,1,3,8,2,3
2016,4502.230649,2,7,3,2,2,1,1,3,1,2,2,3,8,2,1
2016,1004.176479,2,88,2,1,1,1,4,3,1,2,2,3,8,2,1
2016,810.3992215,3,7,4,1,2,1,1,2,0,2,2,3,8,2,5
2016,822.6756343,2,7,4,2,2,1,1,2,0,2,2,3,8,2,4
2016,882.5185544,2,7,3,2,2,1,1,2,0,2,1,3,7,1,3
2016,703.5801792,2,88,5,2,2,1,1,1,1,2,1,3,6,2,1
2016,772.6054191,1,88,4,2,2,1,1,1,2,2,2,3,6,2,1
2016,1032.777431,1,1,2,2,2,2,2,2,3,2,1,3,8,2,1
2016,1032.777431,1,1,2,2,2,2,2,2,3,2,2,3,8,2,1
2016,855.0648489,1,4,2,2,2,1,1,2,2,2,1,3,8,2,1
2016,722.7423107,2,6,5,1,2,1,1,2,1,2,1,3,8,2,1
2016,750.3717748,2,7,3,1,2,1,1,2,1,2,1,3,7,2,3
2016,816.6278214,1,5,3,1,2,1,1,1,3,2,1,3,8,2,3
2016,901.5371316,1,88,4,1,2,2,2,1,3,2,2,3,8,2,1
2016,533.8381727,1,3,2,1,2,1,1,3,2,2,1,3,8,2,1
2016,768.3646717,2,88,3,1,2,1,1,2,1,2,2,3,8,2,3
2016,1514.500201,1,88,1,1,2,1,1,1,1,2,2,3,8,2,1
2016,587.193227,1,5,4,1,1,1,4,2,1,2,1,3,6,2,1
2016,1115.682814,1,6,2,1,2,1,1,1,4,2,2,3,8,1,1
2016,1115.682814,1,6,2,1,2,1,1,1,4,2,2,3,8,1,1
2016,1115.682814,1,6,2,1,2,1,1,1,4,2,2,3,8,1,1
2016,1500.506244,1,88,1,2,2,1,1,1,1,2,2,3,8,2,5
2016,2542.330242,1,88,4,1,2,2,2,1,5,2,2,3,6,2,1
2016,2542.330242,1,88,4,1,2,2,2,1,5,2,2,3,8,2,1
2016,2345.390934,1,7,2,2,2,1,1,2,5,2,2,3,8,2,3
2016,2069.937038,2,5,4,1,2,1,1,3,1,2,2,3,8,2,5
2016,1707.78789,2,7,4,1,2,1,1,1,1,2,1,3,8,2,1
2016,2309.168293,3,4,5,1,2,1,1,2,1,2,2,3,8,2,1
2016,1379.233135,2,1,3,2,2,1,1,2,2,4,2,3,8,2,1
2016,1812.930784,2,6,3,1,2,1,1,3,1,4,2,3,8,2,1
2016,980.5924409,1,88,4,1,2,1,1,1,4,4,1,3,8,1,1
2016,1460.440747,1,6,3,1,1,1,4,4,5,4,2,3,8,2,1
2016,1568.252418,1,1,2,1,1,1,4,2,5,4,1,3,8,2,3
2016,1340.590781,1,7,3,1,1,1,4,4,5,4,3,3,7,2,1
2016,1502.537761,2,3,2,2,1,1,4,3,2,4,2,3,8,2,1
2016,1502.537761,2,3,2,2,1,1,4,3,2,4,2,3,8,2,1
2016,999.050898,1,88,2,2,1,3,4,3,4,4,2,3,8,2,2
2016,1237.717755,2,5,4,2,2,1,1,1,1,4,2,3,8,2,1
2016,958.609335,3,1,2,1,2,1,1,2,0,2,2,3,6,2,1
2016,982.7060361,1,7,3,1,2,1,1,2,1,2,2,3,8,2,1
2016,567.3270619,1,2,4,2,2,1,1,1,1,2,2,3,7,2,1
2016,2603.767367,3,7,4,1,2,1,1,2,1,1,2,3,8,2,1
2016,1251.913823,2,5,4,2,2,1,1,2,1,4,2,3,8,2,2
2016,747.1447564,2,5,5,1,2,1,1,2,1,3,2,3,8,2,1
2016,747.1447564,2,5,5,1,2,1,1,2,1,3,2,3,8,2,4
2016,706.0653261,2,7,3,1,2,1,1,1,1,3,1,3,6,2,1
2016,1247.546554,1,88,4,1,2,1,1,2,3,4,2,3,8,2,1
2016,1287.385744,1,6,5,2,2,1,1,2,2,1,2,3,8,2,3
2016,3413.127162,1,4,2,1,2,3,3,2,3,3,2,3,8,2,3
2016,707.0792409,1,7,2,1,2,1,1,2,0,3,2,3,8,2,3
2016,611.7471715,3,3,4,1,2,1,1,2,0,3,1,3,8,2,1
2016,560.793213,2,5,5,1,2,2,2,2,0,3,2,3,8,2,3
2016,560.793213,2,5,5,1,2,2,2,2,0,3,2,3,8,2,1
2016,719.9310795,2,6,3,2,2,2,2,2,1,3,3,3,6,2,1
2016,642.9510303,2,6,5,1,2,1,1,2,1,3,1,3,8,2,1
2016,811.035521,2,88,4,2,2,2,2,2,0,3,2,3,6,2,1
2016,1347.913162,2,88,5,1,2,1,1,2,0,3,2,3,8,2,5
2016,895.7971153,2,88,5,1,2,1,1,1,0,3,2,3,8,2,1
2016,1205.274141,3,5,4,1,2,3,3,2,0,3,1,3,8,2,1
2016,688.4296608,3,2,2,2,2,1,1,2,0,3,2,3,8,2,1
2016,1032.400229,2,7,2,2,2,1,1,4,1,1,2,3,8,2,3
2016,1296.106652,1,7,2,2,2,2,2,2,1,1,1,3,8,2,1
2016,866.3543928,2,88,4,2,2,1,1,1,0,1,2,3,8,2,1
2016,3770.134678,2,1,3,2,2,1,1,3,1,3,1,3,8,2,4
2016,2582.736468,3,7,3,2,2,1,1,3,0,3,2,3,8,2,1
2016,1579.595831,1,88,4,1,1,1,4,1,2,3,2,3,6,2,1
2016,1579.595831,1,88,4,1,1,1,4,1,2,3,2,3,6,2,1
2016,3193.755681,1,3,2,2,1,1,4,2,5,3,1,3,8,2,3
2016,1373.339036,2,2,3,1,1,1,4,3,0,3,2,3,8,2,1
2016,2810.808077,1,4,2,1,1,1,4,4,4,3,2,3,8,2,1
2016,3382.220373,2,7,4,1,2,1,1,2,1,3,2,3,8,2,1
2016,561.2447803,1,5,4,1,2,1,1,2,2,3,1,3,8,2,1
2016,561.2447803,1,5,4,1,2,1,1,2,2,3,1,3,6,2,1
2016,1544.961251,1,7,2,2,1,1,4,2,2,3,1,3,7,2,3
2016,1544.961251,1,7,2,2,1,1,4,2,2,3,1,3,7,2,3
2016,758.9457052,2,7,3,1,2,1,1,3,1,3,1,3,8,2,1
2016,742.8311194,3,88,3,2,2,1,1,1,0,3,1,3,6,2,1
2016,525.1594918,2,2,5,2,2,1,1,1,0,3,1,3,6,2,1
2016,1327.931755,2,6,5,2,2,1,1,1,1,3,2,3,6,2,1
2016,1360.685999,3,5,2,2,2,1,1,2,1,3,1,3,6,2,1
2016,524.8693598,2,7,3,2,2,1,1,3,0,3,2,3,6,2,1
2016,581.6488894,2,6,3,1,2,1,1,1,1,3,2,3,8,2,3
2016,581.6488894,2,6,3,1,2,1,1,1,1,3,2,3,8,2,3
2016,581.6488894,2,6,3,1,2,1,1,1,1,3,2,3,8,2,3
2016,581.6488894,2,6,3,1,2,1,1,1,1,3,2,3,8,2,3
2016,583.1042317,2,4,5,1,2,2,2,1,0,3,2,3,8,2,1
2016,3621.467066,2,2,3,1,1,1,4,2,1,3,1,3,8,2,1
2016,1859.567794,2,4,2,2,2,1,1,3,0,3,2,3,6,2,1
2016,1260.050241,3,5,5,2,2,1,1,2,1,3,2,3,8,2,1
2016,850.2389413,1,88,4,1,2,3,3,2,1,1,2,3,6,2,1
2016,1116.047752,2,6,5,2,2,1,1,1,0,1,1,3,8,2,1
2016,1903.603277,1,1,4,1,2,1,1,1,3,1,2,3,8,2,1
2016,1574.80995,1,6,3,1,2,2,2,2,5,1,2,3,6,2,1
2016,760.6990656,3,4,5,1,2,1,1,1,0,1,2,3,6,2,1
2016,4932.244575,2,5,2,1,2,1,1,2,1,3,2,3,8,2,1
2016,2259.47877,3,2,3,1,2,1,1,1,1,3,2,3,6,2,1
2016,1588.318735,2,1,1,2,1,1,4,3,0,3,1,3,8,2,1
2016,1588.318735,2,1,1,2,1,1,4,3,0,3,1,3,8,2,1
2016,2691.816787,3,7,3,1,2,1,1,1,1,3,1,3,8,2,1
2016,2760.974245,2,2,2,2,1,1,4,3,1,3,1,3,8,2,5
2016,2267.758695,3,3,4,1,1,1,4,2,1,3,2,3,8,2,2
2016,1698.1845,1,2,5,2,2,1,1,1,4,3,2,3,8,2,1
2016,1652.841971,1,88,2,1,2,2,2,2,5,3,2,3,6,2,1
2016,2721.692434,3,6,4,1,2,1,1,3,1,3,2,3,6,2,1
2016,1640.685723,3,7,2,2,2,1,1,2,1,3,1,3,8,2,1
2016,4839.891219,3,5,5,2,2,1,1,2,1,4,1,3,8,2,1
2016,736.9159457,1,6,3,1,1,1,4,2,3,2,2,3,6,2,1
2016,618.9518041,1,4,3,2,2,1,1,2,1,2,2,3,8,2,1
2016,1388.093003,1,1,2,2,2,2,2,1,1,2,1,3,8,2,3
2016,364.0517203,2,1,2,2,2,1,1,1,0,2,1,3,8,2,3
2016,1427.165749,1,1,1,2,2,1,1,1,1,2,2,3,8,2,1
2016,702.6213626,3,1,4,1,2,1,1,1,1,2,2,3,8,2,1
2016,572.7548926,1,5,2,1,2,1,1,3,1,2,2,3,8,2,1
2016,882.7845742,3,4,2,2,2,3,3,2,1,2,2,3,8,2,3
2016,668.1796615,1,2,4,1,2,1,1,1,1,2,2,3,6,2,1
2016,630.6742366,2,7,2,1,2,1,1,3,1,2,2,3,8,2,1
2016,753.7683778,2,7,3,2,2,1,1,3,0,2,1,3,8,2,1
2016,731.8329089,1,5,2,2,2,1,1,2,1,2,2,3,8,2,4
2016,609.1572234,1,6,3,1,2,1,1,3,1,2,2,3,8,2,1
2016,1641.569601,2,7,3,1,2,1,1,4,1,4,2,3,8,2,3
2016,806.2234268,1,5,2,1,2,1,1,1,1,2,1,3,8,2,1
2016,486.9378053,1,4,4,2,2,3,3,3,1,2,2,3,8,2,5
2016,104.2693489,2,7,4,1,2,3,3,3,0,2,2,3,8,2,1
2016,104.2693489,2,7,4,1,2,3,3,3,0,2,2,3,8,2,1
2016,104.2693489,2,7,4,1,2,3,3,3,0,2,2,3,8,2,1
2016,325.0981165,2,1,2,2,2,3,3,1,0,2,1,3,8,2,3
2016,979.1997114,3,3,2,2,2,1,1,2,1,2,1,3,6,1,1
2016,979.9927728,1,4,4,2,2,2,2,1,1,2,1,3,8,2,1
2016,583.3981927,1,4,4,1,2,1,1,2,2,2,2,3,8,2,1
2016,583.3981927,1,4,4,1,2,1,1,2,2,2,2,3,8,2,1
2016,1521.078612,2,6,3,2,2,1,1,3,1,4,2,3,8,2,1
2016,559.5063788,1,5,3,1,2,1,1,2,1,2,2,3,8,2,5
2016,716.0954324,3,5,5,1,2,1,1,1,0,2,2,3,8,2,5
2016,662.9917381,1,88,2,2,2,1,1,2,1,2,2,3,8,2,3
2016,560.6952561,1,7,3,2,2,1,1,2,1,2,2,3,8,2,1
2016,672.5054256,1,4,3,2,2,1,1,2,1,2,2,3,8,,1
2016,672.5054256,1,4,3,2,2,1,1,2,1,2,2,3,8,2,1
2016,810.6056704,3,4,2,1,2,1,1,2,1,2,2,3,6,2,1
2016,1494.982088,1,2,2,1,2,1,1,3,2,4,2,3,8,2,2
2016,1482.684373,1,4,4,1,2,1,1,2,1,4,2,3,8,2,1
2016,1482.684373,1,4,4,1,2,1,1,2,1,4,2,3,8,2,1
2016,1699.791386,2,7,2,2,2,1,1,4,1,4,1,3,8,2,3
2016,407.778858,2,1,1,1,2,1,1,1,0,2,2,3,8,2,5
2016,2558.505576,1,2,5,2,2,1,1,1,1,2,2,3,8,2,1
2016,657.7615014,1,2,4,2,2,1,1,3,3,2,1,3,8,2,1
2016,463.6953777,2,7,2,2,1,1,4,2,1,4,1,3,6,2,1
2016,417.2179694,2,4,4,2,1,1,4,3,1,4,2,3,6,2,1
2016,429.2713931,2,2,3,2,1,1,4,2,1,4,1,3,6,2,1
2016,1825.726461,2,88,4,1,2,1,1,1,0,3,2,3,8,2,1
2016,832.7887283,2,7,5,1,2,1,1,2,1,3,2,3,8,2,1
2016,615.0411252,2,7,4,2,2,2,2,2,1,3,2,3,8,2,1
2016,929.8044433,2,6,4,2,2,1,1,2,0,3,1,3,8,2,1
2016,1129.970235,1,4,2,2,1,1,4,3,1,4,2,3,8,2,1
2016,712.2121249,2,5,2,1,2,1,1,1,1,3,2,3,6,2,1
2016,1080.814614,2,88,5,1,2,2,2,1,1,3,1,3,8,2,3
2016,711.0344355,1,2,3,1,2,1,1,1,4,3,2,3,8,2,1
2016,556.9097632,2,88,3,2,2,2,2,3,1,3,1,3,8,2,3
2016,832.6194511,3,88,4,1,2,1,1,1,1,3,1,3,6,2,1
2016,769.6974399,2,3,4,1,2,1,1,1,1,3,1,3,8,2,2
2016,769.6974399,2,3,4,1,2,1,1,1,1,3,2,3,8,2,3
2016,769.6974399,2,3,4,1,2,1,1,1,1,3,1,3,8,2,2
2016,759.5371558,1,4,2,2,2,1,1,2,4,3,2,3,8,2,1
2016,1485.474514,3,3,3,1,2,1,1,2,1,1,2,3,6,2,1
2016,1485.474514,3,3,3,1,2,1,1,2,1,1,2,3,6,2,1
2016,1717.456129,2,88,2,1,2,2,2,2,1,3,1,3,8,2,1
2016,707.8712164,1,88,5,2,2,2,2,2,4,3,2,3,8,2,1
2016,1458.195776,2,88,4,2,2,1,1,1,2,1,1,3,6,2,1
2016,2269.22627,2,88,4,2,2,1,1,1,0,3,2,3,8,2,1
2016,418.3859309,3,88,5,2,2,1,1,1,1,3,1,3,6,2,1
2016,703.7042382,1,88,3,2,2,1,1,2,4,3,1,3,6,2,1
2016,554.8044575,2,7,5,1,2,1,1,2,1,3,2,3,8,2,1
2016,441.27892,2,7,4,2,2,1,1,1,1,3,2,3,8,2,1
2016,468.803967,2,6,4,2,2,1,1,2,1,3,2,3,8,2,1
2016,597.8394069,2,6,5,2,2,1,1,2,1,3,1,3,8,2,3
2016,1565.90736,1,5,2,1,2,1,1,2,4,3,1,3,6,2,1
2016,520.6178785,2,7,2,1,2,1,1,2,1,3,1,3,8,2,1
2016,1249.753864,2,6,4,1,2,2,2,1,1,3,2,3,8,2,1
2016,1249.753864,2,6,4,1,2,2,2,1,1,3,2,3,8,2,1
2016,588.2540689,2,6,4,2,2,2,2,2,1,3,1,3,8,2,1
2016,521.2790278,2,7,4,2,1,1,4,2,0,3,1,3,8,2,1
2016,475.9592699,2,7,4,1,2,1,1,3,1,3,2,3,6,2,1
2016,468.6120302,3,88,3,2,2,1,1,3,1,3,2,3,8,2,4
2016,3136.463366,2,3,2,1,2,1,1,1,0,1,1,3,8,2,2
2016,823.5761741,2,2,5,2,2,1,1,1,1,3,1,3,7,1,3
2016,1129.441122,2,88,3,1,2,1,1,1,0,3,2,3,8,2,3
2016,1507.209819,1,3,3,2,1,1,4,2,4,4,1,3,8,2,1
2016,1524.511681,1,5,3,1,1,1,4,2,3,4,2,3,8,2,1
2016,1619.240308,2,88,3,1,1,1,4,2,1,4,2,3,8,2,1
2016,1619.240308,2,88,3,1,1,1,4,2,1,4,1,3,7,2,1
2016,1659.102958,1,6,4,2,2,1,1,1,1,4,1,3,6,2,1
2016,3740.773323,2,5,3,2,2,2,2,1,1,4,2,3,8,2,4
2016,1157.032536,2,4,5,1,2,1,1,1,1,3,1,3,8,2,1
2016,2071.762295,1,88,4,2,2,2,2,2,4,3,2,3,8,2,1
2016,2071.762295,1,88,4,2,2,2,2,2,4,3,2,3,8,2,1
2016,1519.42818,2,5,2,2,2,2,2,3,1,3,2,3,8,2,1
2016,1310.456286,2,6,3,2,1,1,4,2,1,3,1,3,8,2,1
2016,1784.523845,2,7,3,1,2,2,2,1,1,3,1,3,7,2,3
2016,1473.943394,2,6,2,2,1,1,4,2,1,3,2,3,7,2,1
2016,1410.117207,2,7,4,2,2,2,2,2,1,3,2,3,8,2,1
2016,1488.301811,2,2,3,2,2,2,2,3,1,3,1,3,8,2,3
2016,2695.372229,1,88,4,1,2,2,2,1,1,3,2,3,8,2,3
2016,2510.556037,1,3,4,1,1,1,4,1,4,4,1,3,7,2,3
2016,3107.726727,1,7,4,1,2,3,3,3,2,4,1,3,7,2,1
2016,3810.688717,2,6,2,1,1,1,4,3,2,4,2,3,8,2,3
2016,2021.442368,1,7,5,1,2,3,3,3,2,4,1,3,8,2,3
2016,3052.245842,1,7,4,1,2,1,1,2,2,4,2,3,6,2,1
2016,3067.169393,2,4,5,2,2,1,1,2,1,4,2,3,8,2,3
2016,4110.342477,3,6,3,2,2,1,1,3,1,4,2,3,8,2,3
2016,4110.342477,3,6,3,2,2,1,1,3,1,4,2,3,8,2,1
2016,3431.744979,1,6,4,1,2,1,1,2,3,4,2,3,8,2,1
2016,3118.4158,2,7,3,2,2,1,1,2,1,4,2,3,8,2,2
2016,2851.315894,1,7,3,2,2,1,1,3,3,4,2,3,8,2,1
2016,1661.138987,1,6,4,1,2,1,1,1,3,4,2,3,8,2,3
2016,2828.390696,1,4,3,2,1,1,4,1,3,4,2,3,6,2,1
2016,4051.845725,1,3,2,2,1,1,4,3,3,4,1,3,8,2,1
2016,4051.845725,1,3,2,2,1,1,4,3,3,4,1,3,8,2,1
2016,1894.417801,2,88,5,1,2,1,1,2,0,4,2,3,8,2,1
2016,2292.687185,1,5,2,1,2,1,1,2,1,4,1,3,6,2,1
2016,3382.138414,2,3,2,2,2,1,1,3,1,4,2,3,6,2,1
2016,3349.589249,2,5,3,1,2,1,1,1,1,4,1,3,6,2,1
2016,3052.245842,1,88,2,2,2,1,1,2,5,4,2,3,8,2,1
2016,3917.064507,1,7,3,1,1,1,4,3,2,4,1,3,6,2,1
2016,2137.024124,1,6,5,2,2,1,1,1,2,4,2,3,8,2,1
2016,2810.197607,1,6,4,1,1,1,4,2,2,4,2,3,8,2,1
2016,1714.871119,1,88,5,1,2,1,1,1,1,4,2,3,6,2,1
2016,1714.871119,1,88,5,1,2,1,1,1,1,4,2,3,6,2,1
2016,2894.673817,1,3,3,2,1,1,4,3,4,4,2,3,8,2,1
2016,1691.045043,2,88,5,2,2,1,1,1,0,1,1,3,8,2,3
2016,2289.100972,2,6,2,1,2,1,1,2,1,1,2,3,8,2,1
2016,1709.961137,2,6,5,2,2,1,1,2,1,1,2,3,8,2,1
2016,3066.427044,1,7,2,2,2,1,1,3,1,4,2,3,8,2,4
2016,3066.427044,1,7,2,2,2,1,1,3,1,4,2,3,8,2,4
2016,1845.087583,2,5,4,2,2,1,1,3,1,1,2,3,8,2,1
2016,1845.087583,2,5,4,2,2,1,1,3,1,1,2,3,8,2,1
2016,2178.85173,2,2,1,2,1,1,4,2,1,1,2,3,8,2,3
2016,3120.225007,1,3,4,1,2,1,1,1,3,4,1,3,8,2,3
2016,3098.831931,1,3,3,2,1,1,4,2,3,4,2,3,6,2,1
2016,2795.002671,2,6,4,1,2,1,1,1,1,4,2,3,6,2,1
2016,2518.234094,2,7,5,2,2,1,1,2,0,4,2,3,8,2,3
2016,741.7524922,2,4,2,2,2,1,1,3,0,3,2,3,8,2,1
2016,673.0256479,1,6,3,2,1,1,4,4,2,3,2,3,8,2,3
2016,312.0251521,2,7,4,2,2,1,1,2,0,3,2,3,6,2,1
2016,518.6298359,3,2,5,2,2,1,1,1,0,3,2,3,8,2,1
2016,518.6298359,3,2,5,2,2,1,1,1,0,3,2,3,8,2,1
2016,518.6298359,3,2,5,2,2,1,1,1,0,3,2,3,6,2,1
2016,518.6298359,3,2,5,2,2,1,1,1,0,3,2,3,6,2,1
2016,667.9304058,2,5,4,2,2,1,1,2,1,3,2,3,8,2,1
2016,382.0702135,1,1,4,1,2,1,1,1,2,3,2,3,8,1,3
2016,1180.720584,2,5,2,2,2,2,2,1,0,3,1,3,8,2,1
2016,296.13587,2,7,5,2,2,1,1,2,0,3,1,3,8,2,1
2016,906.3681763,2,1,3,1,2,2,2,2,0,3,2,3,8,2,1
2016,1368.8501,2,7,2,1,2,1,1,2,1,3,1,3,8,2,3
2016,693.5872459,1,88,3,1,2,1,1,2,2,3,2,3,8,2,1
2016,1251.43012,2,7,3,2,2,1,1,3,1,3,1,3,8,2,1
2016,3323.336018,1,6,3,2,1,1,4,3,3,3,2,3,8,2,1
2016,545.8954617,3,88,5,2,2,1,1,2,1,3,2,3,8,2,1
2016,1251.43012,2,6,3,2,1,1,4,2,0,3,2,3,8,2,1
2016,1859.842938,1,1,2,1,2,1,1,1,5,1,1,3,8,2,1
2016,2858.936597,2,88,4,2,2,1,1,1,1,1,2,3,8,2,1
2016,748.355016,2,3,3,1,2,3,3,3,0,3,2,3,8,2,1
2016,998.7592177,2,2,2,2,2,2,2,1,1,3,2,3,8,2,3
2016,645.6105018,1,6,4,1,2,2,2,1,2,3,2,3,8,2,1
2016,1964.462328,2,6,3,1,2,2,2,2,0,3,2,3,8,2,1
2016,1964.462328,2,6,3,1,2,2,2,2,0,3,2,3,8,2,1
2016,1964.462328,2,6,3,1,2,2,2,2,0,3,2,3,8,2,1
2016,585.3694049,3,4,4,2,2,3,3,2,1,3,1,3,8,2,1
2016,585.3694049,3,4,4,2,2,3,3,2,1,3,2,3,8,2,1
2016,1078.003738,1,4,2,2,2,2,2,2,0,3,2,3,8,2,2
2016,1126.203231,2,7,4,1,2,1,1,2,1,3,1,3,8,2,1
2016,1440.246697,1,6,4,2,2,1,1,2,5,1,1,3,6,1,1
2016,1368.059472,1,4,4,2,1,3,4,2,2,3,2,3,8,2,3
2016,908.0232948,2,6,4,2,2,2,2,3,1,3,2,3,8,2,4
2016,2437.531671,2,5,3,2,2,1,1,4,0,1,2,3,8,2,1
2016,240.118414,2,7,5,2,2,1,1,2,1,3,2,3,8,2,1
2016,2191.118188,1,6,4,2,2,1,1,2,3,4,1,3,8,2,1
2016,1247.546554,1,7,4,2,2,1,1,2,3,4,2,3,8,2,5
2016,1247.546554,1,7,4,2,2,1,1,2,3,4,2,3,8,2,3
2016,1247.546554,1,7,4,2,2,1,1,2,3,4,2,3,8,2,3
2016,2526.711075,2,2,4,2,2,1,1,2,1,1,2,3,6,1,1
2016,717.8108138,1,88,3,1,2,1,1,4,1,2,1,3,6,2,1
2016,1403.769501,1,4,2,2,1,1,4,4,5,4,2,3,8,2,1
2016,1678.936432,1,7,2,2,2,1,1,2,5,4,2,3,8,2,3
2016,753.9338289,2,6,3,2,2,1,1,1,0,4,2,3,8,2,1
2016,1923.726096,2,7,3,1,2,1,1,2,1,2,1,3,8,2,5
2016,2440.076157,1,88,2,2,2,1,1,2,5,2,1,3,8,2,3
2016,762.6171599,1,7,2,1,2,1,1,3,1,2,1,3,8,2,3
2016,917.4060849,2,5,2,1,2,1,1,1,1,2,1,3,8,2,1
2016,659.6888441,1,2,1,1,2,1,1,2,1,2,2,3,8,2,5
2016,698.0516271,2,88,3,1,1,1,4,3,1,2,2,3,8,2,3
2016,951.8272802,3,2,2,1,2,1,1,1,1,2,2,3,8,2,3
2016,4342.469099,1,2,4,1,2,1,1,1,2,2,2,3,8,2,3
2016,875.2596401,1,6,2,2,1,1,4,4,2,2,2,3,8,2,1
2016,2331.155625,3,7,2,1,2,1,1,2,1,2,2,3,8,2,5
2016,3539.288838,1,88,3,1,2,1,1,2,4,4,3,3,8,2,1
2016,1721.4675,1,7,5,2,2,1,1,1,0,2,2,3,8,2,1
2016,1921.470992,1,6,5,1,2,1,1,2,5,2,1,3,6,2,1
2016,1951.200964,1,88,3,2,2,1,1,3,2,2,2,3,6,2,1
2016,1922.410866,2,2,4,2,2,1,1,2,1,2,2,3,8,2,1
2016,1922.410866,2,2,4,2,2,1,1,2,1,2,2,3,8,2,1
2016,1854.756861,2,7,3,2,2,1,1,4,1,2,1,3,8,2,1
2016,653.5933301,1,1,1,2,2,1,1,2,1,2,1,3,8,2,4
2016,1198.867597,3,1,3,1,2,1,1,1,0,2,2,3,8,2,1
2016,670.871604,2,88,4,1,2,1,1,3,0,2,2,3,6,2,1
2016,786.1293523,2,5,2,2,2,1,1,2,1,2,2,3,6,2,1
2016,786.1293523,2,5,2,2,2,1,1,2,1,2,2,3,7,2,1
2016,655.2985086,1,5,3,2,2,1,1,2,1,2,2,3,8,2,1
2016,3419.363791,2,4,5,2,2,1,1,1,1,4,2,3,8,2,3
2016,2805.134522,1,88,2,2,2,1,1,3,5,2,2,3,8,2,5
2016,1949.546811,2,3,3,2,2,1,1,2,1,2,2,3,6,2,1
2016,2003.897952,3,7,4,2,2,1,1,2,0,2,2,3,8,2,3
2016,2003.897952,3,7,4,2,2,1,1,2,0,2,2,3,6,2,1
2016,1329.461786,2,88,4,1,2,1,1,2,2,4,2,3,8,2,1
2016,793.3237983,3,1,1,2,2,1,1,2,1,2,2,3,8,2,1
2016,698.2479493,1,4,2,2,2,1,1,2,1,2,1,3,8,2,2
2016,698.2479493,1,4,2,2,2,1,1,2,1,2,2,3,8,2,2
2016,2787.060893,1,7,4,1,2,1,1,2,4,4,2,3,8,2,1
2016,1262.242451,2,6,2,1,2,1,1,3,1,4,2,3,8,2,1
2016,1457.645375,1,5,4,1,2,3,3,2,5,4,2,3,6,2,1
2016,1203.386051,2,7,3,1,2,1,1,4,1,4,2,3,8,2,1
2016,1323.827741,3,3,4,2,2,3,3,1,1,4,2,3,8,2,1
2016,1323.827741,3,3,4,2,2,3,3,1,1,4,2,3,8,2,1
2016,1985.705129,2,88,4,2,2,1,1,2,0,2,1,3,8,2,3
2016,3969.974536,2,88,2,2,2,1,1,3,1,4,2,3,6,2,1
2016,3969.974536,2,88,2,2,2,1,1,3,1,4,2,3,6,2,1
2016,3459.162317,2,3,4,1,2,1,1,2,1,4,1,3,8,2,1
2016,847.9845848,3,7,2,1,2,1,1,2,1,2,2,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,1,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,2,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,1,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,2,3,7,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,2,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,2,3,8,2,1
2016,593.3488824,2,1,3,2,2,1,1,1,1,2,2,3,8,2,1
2016,426.0653209,1,7,3,1,2,1,1,3,1,2,2,3,8,2,2
2016,539.9107659,2,4,4,2,2,1,1,3,1,2,1,3,8,2,1
2016,662.471064,3,6,5,1,2,1,1,3,1,2,1,3,8,2,1
2016,633.1629338,2,7,3,1,2,1,1,3,0,2,1,3,8,2,3
2016,559.4556244,1,3,3,2,1,1,4,3,1,2,2,3,8,2,1
2016,537.9170379,1,88,5,1,2,1,1,2,1,4,2,3,8,2,3
2016,628.0172884,2,88,3,1,2,1,1,2,0,4,1,3,8,2,3
2016,525.7784874,1,7,2,1,2,1,1,2,1,4,1,3,8,2,1
2016,717.5364157,1,7,3,2,2,1,1,3,2,4,1,3,8,1,3
2016,717.5364157,1,7,3,2,2,1,1,3,2,4,2,3,8,2,1
2016,589.708522,2,4,2,2,2,1,1,2,1,4,1,3,6,2,1
2016,591.4684542,1,7,4,2,2,3,3,3,1,4,2,3,8,2,4
2016,490.0613213,1,7,4,1,2,1,1,1,1,4,2,3,6,2,1
2016,490.0613213,1,7,4,1,2,1,1,1,1,4,2,3,6,2,1
2016,490.0613213,1,7,4,1,2,1,1,1,1,4,2,3,8,2,1
2016,490.0613213,1,7,4,1,2,1,1,1,1,4,2,3,8,2,1
